,Ensembl,Symbol,s28mo_AR_M-s22mo_AR_M_logFC,s28mo_AR_M-s22mo_AR_M_logCPM,s28mo_AR_M-s22mo_AR_M_LR,s28mo_AR_M-s22mo_AR_M_PValue,s28mo_AR_M-s22mo_AR_M_FDR,s28mo_AR_M-s22mo_AR_M_Status,Description
12588,ENSMUSG00000079020,Slc45a4,-0.1006733321, 5.26373492,  0.6005878562824,0.43835382014642676473670235282,0.9234651248116492183726223,NS,solute carrier family 45, member 4
13320,ENSMUSG00000096795,Zfp433,-0.2151448450, 1.21352418,  0.5984453720745,0.43917180256355831113879162331,0.9234651248116492183726223,NS,zinc finger protein 433
13393,ENSMUSG00000097320,Tmem147os, 0.1808466553, 1.30544017,  0.6004819559602,0.43839419711612798158384407543,0.9234651248116492183726223,NS,transmembrane protein 147, opposite strand
13473,ENSMUSG00000097787,2700046G09Rik, 0.2307343213, 0.36811289,  0.6023942209388,0.43766597768940973534057548022,0.9234651248116492183726223,NS,RIKEN cDNA 2700046G09 gene
13532,ENSMUSG00000099137,Gm10603, 0.2539458749, 0.90326689,  0.5992491218850,0.43886466358871423221188479147,0.9234651248116492183726223,NS,predicted gene 10603
13621,ENSMUSG00000101655,2310040G24Rik,-0.0898671178, 5.68753052,  0.6042711749367,0.43695300411664683704060507807,0.9234651248116492183726223,NS,RIKEN cDNA 2310040G24 gene
13664,ENSMUSG00000102869,Norad, 0.0808938262, 8.90344445,  0.5991244302704,0.43891229072291271240402465992,0.9234651248116492183726223,NS,non-coding RNA activated by DNA damage
9060,ENSMUSG00000041378,Cldn5,-0.1172121405, 3.49144637,  0.5977970982089,0.43941976940908122895024234822,0.9236137746087809130557389,NS,claudin 5
11294,ENSMUSG00000059552,Trp53,-0.1108992288, 3.66973750,  0.5979499118689,0.43936129834347703582153599200,0.9236137746087809130557389,NS,transformation related protein 53
11263,ENSMUSG00000059288,Cdyl, 0.1389705365, 2.56900957,  0.5968360778992,0.43978775833387895310977455665,0.9242515484891089538876940,NS,chromodomain protein, Y chromosome-like
2664,ENSMUSG00000022120,Obi1, 0.1976286936, 1.40155959,  0.5960600141113,0.44008527011107828608160730255,0.9244594138940215310995541,NS,ORC ubiquitin ligase 1
4013,ENSMUSG00000025967,Eef1b2, 0.0830259835, 6.88499256,  0.5956899367846,0.44022725181099497948622456533,0.9244594138940215310995541,NS,eukaryotic translation elongation factor 1 beta 2
5008,ENSMUSG00000028344,Invs, 0.1650556839, 1.66421608,  0.5955678177111,0.44027411874332489372108057069,0.9244594138940215310995541,NS,inversin
5824,ENSMUSG00000030279,C2cd5,-0.1154636880, 3.50977596,  0.5957919550535,0.44018810505414684985936446537,0.9244594138940215310995541,NS,C2 calcium-dependent domain containing 5
8058,ENSMUSG00000037784,Dzip1l,-0.2183405703, 0.54601937,  0.5956987270955,0.44022387855589389937804867259,0.9244594138940215310995541,NS,DAZ interacting protein 1-like
12482,ENSMUSG00000078126,Rpl23a-ps3, 0.1658325139, 2.02942013,  0.5957842552357,0.44019105946478848112590753772,0.9244594138940215310995541,NS,ribosomal protein L23A, pseudogene 3
9602,ENSMUSG00000044534,Ackr2,-0.2661608131, 0.66838313,  0.5952584164569,0.44039289527145358826842880262,0.9245732055588986586514011,NS,atypical chemokine receptor 2
475,ENSMUSG00000003476,Crhr2, 0.1071999028, 4.43223858,  0.5944657845675,0.44069740475960772485564120871,0.9249412177889670960695412,NS,corticotropin releasing hormone receptor 2
10682,ENSMUSG00000053293,Pom121, 0.0850153904, 4.45783194,  0.5944989396232,0.44068466092470465200747753443,0.9249412177889670960695412,NS,nuclear pore membrane protein 121
2015,ENSMUSG00000020605,Hs1bp3,-0.1528553203, 2.32776411,  0.5929809666978,0.44126870698134501580511823704,0.9253444767095524436939513,NS,HCLS1 binding protein 3
3354,ENSMUSG00000024290,Rock1,-0.0965337937, 3.87660419,  0.5933854628456,0.44111295917439241609514510856,0.9253444767095524436939513,NS,Rho-associated coiled-coil containing protein kinase 1
6452,ENSMUSG00000031853,Map3k21,-0.2838046447,-0.23369372,  0.5930337959009,0.44124836074153245268902878706,0.9253444767095524436939513,NS,mitogen-activated protein kinase kinase kinase 21
7627,ENSMUSG00000036062,Phf24, 0.2490645429, 0.78498295,  0.5929584899000,0.44127736396312616795611916132,0.9253444767095524436939513,NS,PHD finger protein 24
9940,ENSMUSG00000047193,Dync2h1, 0.1809415707, 1.61421620,  0.5935490969230,0.44104997729044348453442125901,0.9253444767095524436939513,NS,dynein cytoplasmic 2 heavy chain 1
12991,ENSMUSG00000087299,Gm12953, 0.2832951400, 0.24713795,  0.5933923359868,0.44111031346058882096627939973,0.9253444767095524436939513,NS,predicted gene 12953
3732,ENSMUSG00000025204,Ndufb8, 0.0888694092, 7.84210626,  0.5923164597268,0.44152475353053771689459949812,0.9254088372186066724367492,NS,NADH:ubiquinone oxidoreductase subunit B8
5938,ENSMUSG00000030604,Zfp626,-0.1416822439, 2.39791188,  0.5925631590284,0.44142966914536929667889353368,0.9254088372186066724367492,NS,zinc finger protein 626
7189,ENSMUSG00000034216,Vps18, 0.0913212021, 4.46971072,  0.5919064671143,0.44168284520587591801543680958,0.9254088372186066724367492,NS,VPS18 CORVET/HOPS core subunit
9344,ENSMUSG00000042626,Shc1,-0.0840684733, 4.47305642,  0.5921528395509,0.44158783443268556645477929123,0.9254088372186066724367492,NS,src homology 2 domain-containing transforming protein C1
11912,ENSMUSG00000068245,Phf11d,-0.2416977293, 0.57994478,  0.5919632700972,0.44166093697931224637542868550,0.9254088372186066724367492,NS,PHD finger protein 11D
14159,ENSMUSG00000115220,Gm49768, 0.3032827851,-0.20301949,  0.5918726065598,0.44169590561013827301195533437,0.9254088372186066724367492,NS,predicted gene, 49768
7143,ENSMUSG00000034055,Phka1,-0.1025746791, 9.60956293,  0.5913516444840,0.44189692165193589223903813945,0.9256945171742922973123768,NS,phosphorylase kinase alpha 1
14242,ENSMUSG00000117679,Apbb3, 0.1028587243, 4.16366311,  0.5909828784071,0.44203929723300317000678205659,0.9258572902981233587738075,NS,amyloid beta (A4) precursor protein-binding, family B, member 3
8309,ENSMUSG00000038539,Atf5,-0.0893178834, 5.74031262,  0.5902392368431,0.44232662222639640425825291459,0.9263235698936646000944961,NS,activating transcription factor 5
2874,ENSMUSG00000022564,Grina, 0.0830427610, 7.06982103,  0.5897088881832,0.44253171193066304089924756227,0.9263973737516086881527144,NS,glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1 (glutamate binding)
3062,ENSMUSG00000023015,Racgap1,-0.2622669535, 0.33605663,  0.5897330182696,0.44252237746668093842927760306,0.9263973737516086881527144,NS,Rac GTPase-activating protein 1
4814,ENSMUSG00000027890,Gstm4, 0.1175137285, 3.59152190,  0.5893116644964,0.44268541728379118271874403945,0.9263973737516086881527144,NS,glutathione S-transferase, mu 4
5248,ENSMUSG00000028863,Meaf6,-0.1415575481, 2.70685718,  0.5894437421538,0.44263430081657056947008754832,0.9263973737516086881527144,NS,MYST/Esa1-associated factor 6
8907,ENSMUSG00000040712,Camta2,-0.0824361435, 5.99884511,  0.5894072535440,0.44264842166538509449225102799,0.9263973737516086881527144,NS,calmodulin binding transcription activator 2
1058,ENSMUSG00000011837,Snapc2,-0.1136216929, 3.34948230,  0.5885367714874,0.44298549853915270002602255772,0.9264465978206591900701028,NS,small nuclear RNA activating complex, polypeptide 2
2481,ENSMUSG00000021701,Plk2,-0.1533749546, 2.99472269,  0.5884203391753,0.44303061466226872910922907067,0.9264465978206591900701028,NS,polo like kinase 2
5060,ENSMUSG00000028454,Pigo, 0.1096047107, 3.41992246,  0.5887249669183,0.44291259005698407902329449826,0.9264465978206591900701028,NS,phosphatidylinositol glycan anchor biosynthesis, class O
7169,ENSMUSG00000034161,Scx, 0.1231422879, 3.06007777,  0.5882484728593,0.44309722375510290914846223131,0.9264465978206591900701028,NS,scleraxis
7370,ENSMUSG00000034903,Cobll1,-0.1167096889, 3.20666027,  0.5889967878310,0.44280731703966408341344163091,0.9264465978206591900701028,NS,Cobl-like 1
9399,ENSMUSG00000042854,Trp53rkb, 0.1562277847, 2.18368614,  0.5883583267025,0.44305464664482124836908383259,0.9264465978206591900701028,NS,transformation related protein 53 regulating kinase B
1365,ENSMUSG00000017291,Taok1, 0.0816095552, 5.50883025,  0.5880663977047,0.44316780628082830251202040017,0.9264588660508670248106000,NS,TAO kinase 1
12706,ENSMUSG00000081406,Rps6-ps4, 0.1404047534, 3.12202806,  0.5875231017438,0.44337852140101208231470764076,0.9267640403528820680634226,NS,ribosomal protein S6, pseudogene 4
146,ENSMUSG00000001138,Cnnm3, 0.0910990758, 4.20027407,  0.5867461599288,0.44368012400282880181023870136,0.9272590737554009532317423,NS,cyclin M3
12896,ENSMUSG00000086288,Gm15265, 0.3124508230,-0.05422947,  0.5859527009627,0.44398846563034188861252005154,0.9277680446597539321018644,NS,predicted gene 15265
1945,ENSMUSG00000020454,Eif4enif1, 0.0863503857, 5.19355813,  0.5854642719941,0.44417843595013634105939104302,0.9278941323598645096737414,NS,eukaryotic translation initiation factor 4E nuclear import factor 1
11219,ENSMUSG00000058761,Rnf169, 0.1172819317, 3.14623769,  0.5856304792919,0.44411377692688280838240189041,0.9278941323598645096737414,NS,ring finger protein 169
2410,ENSMUSG00000021508,Cxcl14,-0.1108408566, 5.37656816,  0.5840757348535,0.44471918273437033297668108389,0.9279694639232067832068651,NS,chemokine (C-X-C motif) ligand 14
2804,ENSMUSG00000022438,Parvb, 0.0924110036, 5.88754353,  0.5841774422272,0.44467953964041373460247541516,0.9279694639232067832068651,NS,parvin, beta
4611,ENSMUSG00000027384,Ndufaf5, 0.0999446294, 4.32052724,  0.5847137388519,0.44447059446100201096641058029,0.9279694639232067832068651,NS,NADH:ubiquinone oxidoreductase complex assembly factor 5
8133,ENSMUSG00000038028,Tigar,-0.0819544270, 7.29364027,  0.5837437631909,0.44484861538105446854274305224,0.9279694639232067832068651,NS,Trp53 induced glycolysis regulatory phosphatase
9248,ENSMUSG00000042272,Sestd1, 0.1146167969, 3.68802336,  0.5840071718945,0.44474591001611818441574541794,0.9279694639232067832068651,NS,SEC14 and spectrin domains 1
9480,ENSMUSG00000043542,Zc2hc1a, 0.1396565444, 2.55768579,  0.5839728540558,0.44475928876385395493997521044,0.9279694639232067832068651,NS,zinc finger, C2HC-type containing 1A
11181,ENSMUSG00000058388,Phtf1,-0.1549841097, 2.13065165,  0.5839569806709,0.44476547718502418282682242534,0.9279694639232067832068651,NS,putative homeodomain transcription factor 1
11206,ENSMUSG00000058655,Eif4b, 0.0778562093, 8.33306191,  0.5851332713655,0.44430724728211207219530365364,0.9279694639232067832068651,NS,eukaryotic translation initiation factor 4B
13353,ENSMUSG00000097108,Gm26581, 0.2187409069, 1.20497450,  0.5846371235883,0.44450043504285358109129333570,0.9279694639232067832068651,NS,predicted gene, 26581
14298,ENSMUSG00000118506,1700094D03Rik, 0.3587271739,-0.36898614,  0.5837076444998,0.44486270123672594367647548097,0.9279694639232067832068651,NS,RIKEN cDNA 1700094D03 gene
5524,ENSMUSG00000029449,Rhof, 0.2197772421, 1.00525040,  0.5835216479386,0.44493524859144617522588305292,0.9279855796671246936924149,NS,ras homolog family member F (in filopodia)
2633,ENSMUSG00000022043,Trim35, 0.0849049518, 6.74134639,  0.5829119306140,0.44517319529791143928321162093,0.9282113987598166193748739,NS,tripartite motif-containing 35
8743,ENSMUSG00000040118,Cacna2d1,-0.0819153483, 8.50278746,  0.5829770870712,0.44514775810820705892467685771,0.9282113987598166193748739,NS,calcium channel, voltage-dependent, alpha2/delta subunit 1
1474,ENSMUSG00000018411,Mapt,-0.0855695109, 6.41183564,  0.5827149653330,0.44525010455808311515824016169,0.9282365657279041393223906,NS,microtubule-associated protein tau
7553,ENSMUSG00000035745,Grin3b, 0.2562626355, 0.84704825,  0.5821611219027,0.44546647474054590354342053615,0.9283497843945693883682679,NS,glutamate receptor, ionotropic, NMDA3B
11561,ENSMUSG00000062456,Rpl9-ps6, 0.1724673465, 1.58677310,  0.5820852007164,0.44549614758459143981639272170,0.9283497843945693883682679,NS,ribosomal protein L9, pseudogene 6
14215,ENSMUSG00000116858,Gm49797, 0.1979690846, 1.16214506,  0.5820780217965,0.44549895353385665641710033924,0.9283497843945693883682679,NS,predicted gene, 49797
12112,ENSMUSG00000071281,Zfp65, 0.1419419751, 2.18101194,  0.5806692714925,0.44605010739474093561796053109,0.9293630239358333655630418,NS,zinc finger protein 65
237,ENSMUSG00000001774,Chordc1,-0.0867935255, 5.10911651,  0.5763848681386,0.44773283620908227442569682353,0.9297790020531430110750648,NS,cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1
1520,ENSMUSG00000018733,Pex12, 0.1096218918, 3.44790668,  0.5795946365097,0.44647125434773693442025432887,0.9297790020531430110750648,NS,peroxisomal biogenesis factor 12
1912,ENSMUSG00000020385,Clk4, 0.0909362112, 5.66193370,  0.5766340622641,0.44763469368821362515120654280,0.9297790020531430110750648,NS,CDC like kinase 4
1926,ENSMUSG00000020415,Pttg1, 0.0815172550, 4.19331222,  0.5756986933426,0.44800325195787160659222081449,0.9297790020531430110750648,NS,pituitary tumor-transforming gene 1
3202,ENSMUSG00000023972,Ptk7, 0.2761471897,-0.18823090,  0.5765695960540,0.44766007982998468062163510695,0.9297790020531430110750648,NS,PTK7 protein tyrosine kinase 7
3286,ENSMUSG00000024143,Rhoq,-0.0854523010, 7.35027816,  0.5759841510852,0.44789072461322293472463229591,0.9297790020531430110750648,NS,ras homolog family member Q
3412,ENSMUSG00000024437,Gm8615, 0.2548715666, 0.02203530,  0.5754785542130,0.44809006075357216136723081945,0.9297790020531430110750648,NS,predicted pseudogene 8615
3997,ENSMUSG00000025931,Paqr8,-0.2569224540, 0.03221002,  0.5765486833610,0.44766831551771202324374598902,0.9297790020531430110750648,NS,progestin and adipoQ receptor family member VIII
4449,ENSMUSG00000026972,Arrdc1, 0.1581067419, 2.27542707,  0.5753754583972,0.44813072414518506647596041148,0.9297790020531430110750648,NS,arrestin domain containing 1
4484,ENSMUSG00000027087,Itgav, 0.0871818290, 4.56612682,  0.5783821774432,0.44694715529723921809690523332,0.9297790020531430110750648,NS,integrin alpha V
4901,ENSMUSG00000028086,Fbxw7, 0.0842870291, 4.71990451,  0.5776127197487,0.44724958283722232588175415913,0.9297790020531430110750648,NS,F-box and WD-40 domain protein 7
4960,ENSMUSG00000028221,Pip4p2,-0.0958061636, 4.00095019,  0.5798857404441,0.44635711051270077209807141116,0.9297790020531430110750648,NS,phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2
6268,ENSMUSG00000031483,Erlin2,-0.1121233202, 3.47412281,  0.5782966173060,0.44698076814779896803742076372,0.9297790020531430110750648,NS,ER lipid raft associated 2
6689,ENSMUSG00000032392,Parp16, 0.1716709031, 2.32868513,  0.5779103868046,0.44713255014471425807798254937,0.9297790020531430110750648,NS,poly (ADP-ribose) polymerase family, member 16
6905,ENSMUSG00000033032,Afap1l1, 0.0819143028, 5.30923267,  0.5771866925961,0.44741716520561647385534342902,0.9297790020531430110750648,NS,actin filament associated protein 1-like 1
6953,ENSMUSG00000033222,Ttf2, 0.1344548109, 2.51637005,  0.5796200483033,0.44646128840675286530981225042,0.9297790020531430110750648,NS,transcription termination factor, RNA polymerase II
8161,ENSMUSG00000038126,Mphosph9, 0.1472261698, 2.36831856,  0.5762205110948,0.44779758483052511941480133828,0.9297790020531430110750648,NS,M-phase phosphoprotein 9
8522,ENSMUSG00000039238,Zfp750,-0.3691191868,-0.14756291,  0.5759902824555,0.44788830811124813457979598752,0.9297790020531430110750648,NS,zinc finger protein 750
8683,ENSMUSG00000039887,Alg14,-0.1458472903, 2.02265271,  0.5771965525265,0.44741328559322945945808669421,0.9297790020531430110750648,NS,asparagine-linked glycosylation 14
8968,ENSMUSG00000040929,Rfx3,-0.2196351663, 0.90447514,  0.5756704966304,0.44801436947770106877797502420,0.9297790020531430110750648,NS,regulatory factor X, 3 (influences HLA class II expression)
9587,ENSMUSG00000044447,Dock5, 0.1685057749, 1.31962873,  0.5788385004584,0.44676795211457948076017032690,0.9297790020531430110750648,NS,dedicator of cytokinesis 5
9977,ENSMUSG00000047454,Gphn, 0.0898727072, 5.43945649,  0.5759531862735,0.44790292880634380301430041982,0.9297790020531430110750648,NS,gephyrin
10713,ENSMUSG00000053581,Zfand2a, 0.1183376604, 3.43670643,  0.5759817712748,0.44789166255199774901996079279,0.9297790020531430110750648,NS,zinc finger, AN1-type domain 2A
11242,ENSMUSG00000059027,9630013D21Rik,-0.4081957675,-0.24897828,  0.5774802807506,0.44730166869802190365845717679,0.9297790020531430110750648,NS,RIKEN cDNA 9630013D21 gene
11272,ENSMUSG00000059363,Fxn, 0.1119897439, 3.89286660,  0.5776905878584,0.44721896311649428357171132120,0.9297790020531430110750648,NS,frataxin
12124,ENSMUSG00000071415,Rpl23, 0.0841368507, 7.67449599,  0.5757684825151,0.44797573703044796245009706581,0.9297790020531430110750648,NS,ribosomal protein L23
12561,ENSMUSG00000078877,Gm14295,-0.1828253036, 1.29063366,  0.5753691422315,0.44813321557464985689378522693,0.9297790020531430110750648,NS,predicted gene 14295
13066,ENSMUSG00000089832,Shkbp1, 0.1423544272, 2.05572046,  0.5793269906852,0.44657624005777279974083171510,0.9297790020531430110750648,NS,Sh3kbp1 binding protein 1
13696,ENSMUSG00000103651,Gm37206, 0.1698421709, 1.87692265,  0.5770709872323,0.44746269600077892558687153723,0.9297790020531430110750648,NS,predicted gene, 37206
269,ENSMUSG00000001999,Blvra,-0.1138686782, 3.20604415,  0.5750060034670,0.44827649292581067674845485271,0.9298067622031158663276074,NS,biliverdin reductase A
7691,ENSMUSG00000036352,Ubac1, 0.0844590142, 7.75600992,  0.5750199591889,0.44827098534263132290078601727,0.9298067622031158663276074,NS,ubiquitin associated domain containing 1
1143,ENSMUSG00000014496,Ankrd28,-0.0791754204, 6.42159657,  0.5744855758672,0.44848195328409645732392618811,0.9300367625308441077436328,NS,ankyrin repeat domain 28
9706,ENSMUSG00000045302,Preb, 0.0826538039, 5.84772945,  0.5743569586207,0.44853275285293270346897998024,0.9300367625308441077436328,NS,prolactin regulatory element binding
10777,ENSMUSG00000054226,Tprkb,-0.1105386565, 3.99986265,  0.5742315980844,0.44858227474682027535735073798,0.9300367625308441077436328,NS,Tp53rk binding protein
8515,ENSMUSG00000039220,Ppp1r10, 0.1148199591, 3.90131507,  0.5736754435862,0.44880207832265250900150022062,0.9303577401197644647368179,NS,protein phosphatase 1, regulatory subunit 10
1961,ENSMUSG00000020476,Dbnl,-0.1158537242, 3.80926849,  0.5729181909759,0.44910162968056188681487128633,0.9306304955244395493707543,NS,drebrin-like
5130,ENSMUSG00000028609,Magoh, 0.1109980569, 3.30715470,  0.5728498634472,0.44912867376210907632838598147,0.9306304955244395493707543,NS,mago homolog, exon junction complex core component
12348,ENSMUSG00000074398,Gm15441,-0.1382067947, 5.79932956,  0.5729878111783,0.44907407656682712948637004047,0.9306304955244395493707543,NS,predicted gene 15441
5449,ENSMUSG00000029267,Mtf2, 0.1095890894, 3.49751113,  0.5724786396927,0.44927564871656877620864634082,0.9308003165016495161765420,NS,metal response element binding transcription factor 2
213,ENSMUSG00000001630,Stk38l,-0.0960506149, 3.61619283,  0.5722574388787,0.44936326220280398135997756981,0.9308471222247636234214951,NS,serine/threonine kinase 38 like
989,ENSMUSG00000009905,Kdsr,-0.1257010101, 2.84564664,  0.5693677467806,0.45051026638567714943661712823,0.9308703902299096943906420,NS,3-ketodihydrosphingosine reductase
1946,ENSMUSG00000020455,Trim11, 0.0998023761, 3.60209472,  0.5692806459734,0.45054491016366615685484475762,0.9308703902299096943906420,NS,tripartite motif-containing 11
2552,ENSMUSG00000021870,Slmap, 0.0792974490, 6.36964308,  0.5709641061481,0.44987606045139516552922032133,0.9308703902299096943906420,NS,sarcolemma associated protein
4871,ENSMUSG00000028031,Dkk2, 0.1275967498, 3.48546592,  0.5710418296437,0.44984521781534375639566292193,0.9308703902299096943906420,NS,dickkopf WNT signaling pathway inhibitor 2
5170,ENSMUSG00000028689,Ccdc163, 0.2531747983, 0.07078397,  0.5709208596234,0.44989322318711466586194092088,0.9308703902299096943906420,NS,coiled-coil domain containing 163
5437,ENSMUSG00000029229,Chic2, 0.1116888853, 3.44838814,  0.5706264809940,0.45001007688406585716123231578,0.9308703902299096943906420,NS,cysteine-rich hydrophobic domain 2
6110,ENSMUSG00000031060,Rbm10, 0.0902590815, 4.29315654,  0.5717835079781,0.44955106698700625367237648788,0.9308703902299096943906420,NS,RNA binding motif protein 10
6541,ENSMUSG00000032042,Srpr,-0.0874645014, 8.19019390,  0.5703922653201,0.45010308269757903776309149180,0.9308703902299096943906420,NS,signal recognition particle receptor ('docking protein')
6965,ENSMUSG00000033282,Rpgrip1l, 0.2472665395, 0.84719362,  0.5710025003849,0.44986082424132461943244720715,0.9308703902299096943906420,NS,Rpgrip1-like
8110,ENSMUSG00000037971,1110032A03Rik,-0.1132640011, 3.36316035,  0.5701843265512,0.45018567922286267801723624871,0.9308703902299096943906420,NS,RIKEN cDNA 1110032A03 gene
8346,ENSMUSG00000038663,Fsd2,-0.0870929328, 8.76585726,  0.5696391669255,0.45040233745811325549723846962,0.9308703902299096943906420,NS,fibronectin type III and SPRY domain containing 2
9066,ENSMUSG00000041417,Pik3r1, 0.0977289364, 4.72831050,  0.5696811372739,0.45038565175202699419898522137,0.9308703902299096943906420,NS,phosphoinositide-3-kinase regulatory subunit 1
10436,ENSMUSG00000051185,Fam174a,-0.0825446810, 6.01994642,  0.5694783021158,0.45046629971082469134913139897,0.9308703902299096943906420,NS,family with sequence similarity 174, member A
10905,ENSMUSG00000055493,Epm2a,-0.0811734213, 6.64730268,  0.5697178973361,0.45037103823670437963144763671,0.9308703902299096943906420,NS,epilepsy, progressive myoclonic epilepsy, type 2 gene alpha
11245,ENSMUSG00000059070,Rpl18, 0.0795260100, 7.49737282,  0.5707178462057,0.44997380436637124390131248219,0.9308703902299096943906420,NS,ribosomal protein L18
13068,ENSMUSG00000089857,Zfp882, 0.1894432122, 1.25857548,  0.5701318594681,0.45020652370370706218949408139,0.9308703902299096943906420,NS,zinc finger protein 882
14042,ENSMUSG00000111685,Gm10686, 0.1776646573, 1.69974067,  0.5709490614037,0.44988203096498280419979209910,0.9308703902299096943906420,NS,predicted gene 10686
14198,ENSMUSG00000116461,Gm44502,-0.3226577159, 1.16503889,  0.5710557499048,0.44983969425417014154078287902,0.9308703902299096943906420,NS,predicted readthrough transcript (NMD candidate), 44502
11018,ENSMUSG00000056665,Them6,-0.1009185859, 3.76081983,  0.5689499072680,0.45067649721677704999223124105,0.9309933101168965663418930,NS,thioesterase superfamily member 6
13361,ENSMUSG00000097148,Gm3839, 0.3564238211,-0.55633733,  0.5688042499176,0.45073446719895293721691587052,0.9309933101168965663418930,NS,predicted pseudogene 3839
11594,ENSMUSG00000062822,4833420G17Rik, 0.1227442201, 2.89901235,  0.5686224003061,0.45080685763855793402044014329,0.9310085074947483940732695,NS,RIKEN cDNA 4833420G17 gene
847,ENSMUSG00000007107,Atp1a4,-0.2724816124,-0.20432316,  0.5657708936940,0.45194436166842250068853559242,0.9310543866774066978919677,NS,ATPase, Na+/K+ transporting, alpha 4 polypeptide
1413,ENSMUSG00000017760,Ctsa,-0.0774966598, 6.02443913,  0.5660445480731,0.45183500271052851049446985598,0.9310543866774066978919677,NS,cathepsin A
1950,ENSMUSG00000020459,Mtif2,-0.0854903417, 4.28286742,  0.5654619391880,0.45206787719614432985437701973,0.9310543866774066978919677,NS,mitochondrial translational initiation factor 2
2064,ENSMUSG00000020696,Rffl, 0.0873639498, 4.10872557,  0.5674841225372,0.45126039458688904648653306140,0.9310543866774066978919677,NS,ring finger and FYVE like domain containing protein
2475,ENSMUSG00000021687,Scamp1, 0.0801192351, 4.71502477,  0.5672361098299,0.45135930771066412603431672323,0.9310543866774066978919677,NS,secretory carrier membrane protein 1
2682,ENSMUSG00000022175,Lrp10,-0.0823590170, 5.33241421,  0.5654512005544,0.45207217129586185766498829253,0.9310543866774066978919677,NS,low-density lipoprotein receptor-related protein 10
3841,ENSMUSG00000025473,Adam8,-0.3045391697,-0.40297795,  0.5675178195167,0.45124695807735432095952887721,0.9310543866774066978919677,NS,a disintegrin and metallopeptidase domain 8
4324,ENSMUSG00000026709,Dars2,-0.1019134236, 3.73596851,  0.5681128568429,0.45100979274651953332408993447,0.9310543866774066978919677,NS,aspartyl-tRNA synthetase 2 (mitochondrial)
6257,ENSMUSG00000031450,Grk1,-0.3506932562,-0.63425695,  0.5662817651538,0.45174023847644811935353459376,0.9310543866774066978919677,NS,G protein-coupled receptor kinase 1
7012,ENSMUSG00000033458,Fan1,-0.1196495053, 3.08365807,  0.5656129165514,0.45200751203893702045988334248,0.9310543866774066978919677,NS,FANCD2/FANCI-associated nuclease 1
7392,ENSMUSG00000034994,Eef2, 0.0817579559,11.00417861,  0.5680254767447,0.45104460782141247987553356324,0.9310543866774066978919677,NS,eukaryotic translation elongation factor 2
8188,ENSMUSG00000038204,Asb10,-0.0903356635, 6.77815623,  0.5675882747520,0.45121886640928404732520107245,0.9310543866774066978919677,NS,ankyrin repeat and SOCS box-containing 10
9853,ENSMUSG00000046562,Unc119b, 0.0869222436, 4.30804964,  0.5661276424371,0.45180180437143824256907009840,0.9310543866774066978919677,NS,unc-119 lipid binding chaperone B
9935,ENSMUSG00000047153,Khnyn, 0.0877249159, 5.54162562,  0.5661902390419,0.45177679793494518456498099113,0.9310543866774066978919677,NS,KH and NYN domain containing
10765,ENSMUSG00000054061,Gm9934, 0.2824669253,-0.27645093,  0.5683729964519,0.45090616951055600969411329970,0.9310543866774066978919677,NS,predicted gene 9934
11439,ENSMUSG00000061111,Mcrip1,-0.0806887044, 4.26501221,  0.5664749852255,0.45166307327861565656945685987,0.9310543866774066978919677,NS,MAPK regulated corepressor interacting protein 1
11771,ENSMUSG00000066042,Med18,-0.2842881274,-0.04286222,  0.5653071198874,0.45212979157455507328577937187,0.9310543866774066978919677,NS,mediator complex subunit 18
12400,ENSMUSG00000074826,Gm10767,-0.3436696900,-0.59581845,  0.5656195905405,0.45200484387439160416377603724,0.9310543866774066978919677,NS,predicted gene 10767
13783,ENSMUSG00000105868,Gm43766,-0.2302887962, 1.01182261,  0.5657113546810,0.45196816039382120555600863554,0.9310543866774066978919677,NS,predicted gene 43766
13917,ENSMUSG00000108934,Gm44732,-0.1826275841, 2.25133010,  0.5671281448417,0.45140237719831094453937225808,0.9310543866774066978919677,NS,predicted gene 44732
87,ENSMUSG00000000740,Rpl13, 0.0839032781, 8.51670333,  0.5631982156626,0.45297449544307794022657276400,0.9312869818231997998125848,NS,ribosomal protein L13
392,ENSMUSG00000002846,Timmdc1, 0.0846578979, 4.57491577,  0.5597102305271,0.45437701864427376685640069809,0.9312869818231997998125848,NS,translocase of inner mitochondrial membrane domain containing 1
891,ENSMUSG00000007944,Ttc9b,-0.1626564358, 1.65182263,  0.5601029546013,0.45421876357225210441015406104,0.9312869818231997998125848,NS,tetratricopeptide repeat domain 9B
1117,ENSMUSG00000014039,Prdm15,-0.1224348573, 3.24341319,  0.5618019629671,0.45353511413517394457173281808,0.9312869818231997998125848,NS,PR domain containing 15
1285,ENSMUSG00000015944,Castor2,-0.0850375625, 6.61807552,  0.5605030283147,0.45405763581058866673600959984,0.9312869818231997998125848,NS,cytosolic arginine sensor for mTORC1 subunit 2
1693,ENSMUSG00000019907,Ppp1r12a, 0.0818297664, 5.02178320,  0.5631631240089,0.45298857201496872670887228196,0.9312869818231997998125848,NS,protein phosphatase 1, regulatory subunit 12A
