,Ensembl,Symbol,s28mo_AR_M-s28mo_C_M_logFC,s28mo_AR_M-s28mo_C_M_logCPM,s28mo_AR_M-s28mo_C_M_LR,s28mo_AR_M-s28mo_C_M_PValue,s28mo_AR_M-s28mo_C_M_FDR,s28mo_AR_M-s28mo_C_M_Status,Description
5877,ENSMUSG00000030654,Arl6ip1,0.0631355750,2.97007587,0.0985387768991,0.753590255514419383,0.9995149151619,NA,ADP-ribosylation factor-like 6 interacting protein 1
5878,ENSMUSG00000030655,Smg1,-0.0761789723,5.83714167,0.3698986355655,0.543059525619122629,0.9995149151619,NA,SMG1 nonsense mediated mRNA decay associated PI3K related kinase
5879,ENSMUSG00000030657,Xylt1,0.0091186612,3.05324975,0.0017562848277,0.966571997421203810,0.9995149151619,NA,xylosyltransferase 1
5881,ENSMUSG00000030660,Pik3c2a,0.1231540044,2.87614170,0.3653770117848,0.545535040301006413,0.9995149151619,NA,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha
5882,ENSMUSG00000030662,Ipo5,-0.1367796995,7.67241889,1.3287189626648,0.249033243549274835,0.9995149151619,NA,importin 5
5883,ENSMUSG00000030663,1110004F10Rik,-0.0455286557,5.28796448,0.1557738173621,0.693077648113553990,0.9995149151619,NA,RIKEN cDNA 1110004F10 gene
5884,ENSMUSG00000030664,Sox6os,-0.1932187007,0.15668471,0.2347687541498,0.628010193748665180,0.9995149151619,NA,"SRY (sex determining region Y)-box 6, opposite strand"
5885,ENSMUSG00000030671,Pde3b,0.3719794941,2.30465501,1.8911704955846,0.169069960427406241,0.9995149151619,NA,"phosphodiesterase 3B, cGMP-inhibited"
5886,ENSMUSG00000030672,Mylpf,-0.2148320302,12.67190537,2.3944576125491,0.121765976182831137,0.9995149151619,NA,"myosin light chain, phosphorylatable, fast skeletal muscle"
5887,ENSMUSG00000030674,Qprt,0.8502767600,-0.53975341,3.2963263656454,0.069435008653028901,0.9995149151619,NA,quinolinate phosphoribosyltransferase
5888,ENSMUSG00000030678,Maz,0.0388579443,5.83767210,0.0932295417096,0.760110922596644922,0.9995149151619,NA,MYC-associated zinc finger protein (purine-binding transcription factor)
5889,ENSMUSG00000030681,Mvp,-0.0065532895,6.00799928,0.0023314607316,0.961488947896037005,0.9995149151619,NA,major vault protein
5890,ENSMUSG00000030682,Cdipt,0.0015397641,4.72791078,0.0001613371266,0.989865658315885466,0.9995149151619,NA,CDP-diacylglycerol--inositol 3-phosphatidyltransferase (phosphatidylinositol synthase)
5891,ENSMUSG00000030685,Kctd13,-0.0689718273,1.30825234,0.0662580670169,0.796865044444734161,0.9995149151619,NA,potassium channel tetramerisation domain containing 13
5892,ENSMUSG00000030688,Stard10,-0.2258012482,5.26960533,2.3595574982894,0.124517505049219102,0.9995149151619,NA,START domain containing 10
5893,ENSMUSG00000030689,Ino80e,-0.1471470751,2.85666274,0.5359433006250,0.464118833947032627,0.9995149151619,NA,INO80 complex subunit E
5894,ENSMUSG00000030691,Fchsd2,0.1331274237,2.09118824,0.2215705966277,0.637845799583324102,0.9995149151619,NA,FCH and double SH3 domains 2
5895,ENSMUSG00000030695,Aldoa,-0.1065855838,14.01408508,0.6209118757979,0.430708628979504515,0.9995149151619,NA,"aldolase A, fructose-bisphosphate"
5896,ENSMUSG00000030697,Ppp4c,0.0633395945,3.94593713,0.1917756939104,0.661442813959624121,0.9995149151619,NA,"protein phosphatase 4, catalytic subunit"
5897,ENSMUSG00000030701,Plekhb1,-0.0284039137,6.83215896,0.0308915992809,0.860482447281133211,0.9995149151619,NA,"pleckstrin homology domain containing, family B (evectins) member 1"
5898,ENSMUSG00000030704,Rab6a,0.0188487846,6.48030309,0.0257242636535,0.872575557006159186,0.9995149151619,NA,"RAB6A, member RAS oncogene family"
5899,ENSMUSG00000030706,Mrpl48,-0.0653318649,5.48551919,0.2679181169257,0.604731748236621236,0.9995149151619,NA,mitochondrial ribosomal protein L48
5900,ENSMUSG00000030707,Coro1a,0.1455639821,1.48170667,0.2787086386451,0.597548872431742373,0.9995149151619,NA,"coronin, actin binding protein 1A"
5901,ENSMUSG00000030711,Sult1a1,-0.0289801831,4.03904611,0.0270409872835,0.869383642938358792,0.9995149151619,NA,"sulfotransferase family 1A, phenol-preferring, member 1"
5902,ENSMUSG00000030714,Sgf29,-0.0696713143,3.66763129,0.2170280173708,0.641313810679414953,0.9995149151619,NA,SAGA complex associated factor 29
5903,ENSMUSG00000030717,Nupr1,0.2410894663,1.74525881,0.4520022648980,0.501385641208213384,0.9995149151619,NA,nuclear protein transcription regulator 1
5904,ENSMUSG00000030718,Ppme1,-0.0127884387,4.80426693,0.0110486796809,0.916286382066059835,0.9995149151619,NA,protein phosphatase methylesterase 1
5905,ENSMUSG00000030720,Cln3,0.1664461876,2.41775082,0.5453913254524,0.460206934695238323,0.9995149151619,NA,"ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)"
5906,ENSMUSG00000030722,Nfatc2ip,-0.0919516379,1.96522686,0.1106506805194,0.739404557950420815,0.9995149151619,NA,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2 interacting protein"
5907,ENSMUSG00000030725,Lipt2,-0.0455970532,2.19172875,0.0336475735498,0.854458481486379484,0.9995149151619,NA,lipoyl(octanoyl) transferase 2 (putative)
5908,ENSMUSG00000030726,Pold3,-0.3028816678,2.88369544,2.3997095983063,0.121357776918695731,0.9995149151619,NA,"polymerase (DNA-directed), delta 3, accessory subunit"
5909,ENSMUSG00000030727,Rabep2,-0.2214654146,11.55345389,2.9288928386056,0.087007142052099862,0.9995149151619,NA,"rabaptin, RAB GTPase binding effector protein 2"
5910,ENSMUSG00000030729,Pgm2l1,-0.0415305780,4.71116407,0.0740601148131,0.785514465731823819,0.9995149151619,NA,phosphoglucomutase 2-like 1
5911,ENSMUSG00000030730,Atp2a1,-0.1860652772,15.11695042,2.3874336100307,0.122314282387228690,0.9995149151619,NA,"ATPase, Ca++ transporting, cardiac muscle, fast twitch 1"
5912,ENSMUSG00000030731,Syt3,0.3246804599,2.40695855,1.8275678598060,0.176415088065742798,0.9995149151619,NA,synaptotagmin III
5913,ENSMUSG00000030732,Chrdl2,-0.6400443117,-0.73377578,1.7125549508497,0.190654213979243620,0.9995149151619,NA,chordin-like 2
5914,ENSMUSG00000030733,Sh2b1,-0.1352555352,6.12348860,1.2203313421004,0.269295635802028088,0.9995149151619,NA,SH2B adaptor protein 1
5915,ENSMUSG00000030735,Gm9755,0.0485968546,1.15314641,0.0312025419931,0.859789277314383815,0.9995149151619,NA,predicted pseudogene 9755
5916,ENSMUSG00000030737,Slco2b1,0.2157678703,3.68523050,2.1243560490637,0.144973699122523780,0.9995149151619,NA,"solute carrier organic anion transporter family, member 2b1"
5917,ENSMUSG00000030738,Eif3c,-0.0273352379,7.39041928,0.0459122967205,0.830335303383212264,0.9995149151619,NA,"eukaryotic translation initiation factor 3, subunit C"
5918,ENSMUSG00000030739,Myh14,-0.0741576344,7.06470058,0.2751856857803,0.599874192738666046,0.9995149151619,NA,"myosin, heavy polypeptide 14"
5919,ENSMUSG00000030741,Spns1,-0.2000655784,4.91137030,2.7433458713155,0.097660091780071304,0.9995149151619,NA,spinster homolog 1
5920,ENSMUSG00000030744,Rps3,-0.1104685171,8.16462531,0.7876626517434,0.374807825306076703,0.9995149151619,NA,ribosomal protein S3
5922,ENSMUSG00000030748,Il4ra,0.1356476744,3.00710674,0.5210182602387,0.470407644115438617,0.9995149151619,NA,"interleukin 4 receptor, alpha"
5923,ENSMUSG00000030750,Nsmce1,-0.2159062564,2.94344916,1.1547625047059,0.282554405238094053,0.9995149151619,NA,"NSE1 homolog, SMC5-SMC6 complex component"
5924,ENSMUSG00000030751,Psma1,0.0018914294,5.72508074,0.0001707616289,0.989573876955398890,0.9995149151619,NA,proteasome subunit alpha 1
5925,ENSMUSG00000030752,Kdm8,-0.0490068909,3.05239274,0.0700039061901,0.791331092781049072,0.9995149151619,NA,lysine (K)-specific demethylase 8
5926,ENSMUSG00000030753,Thap12,-0.0245279226,7.79210096,0.0380678312933,0.845306996267146005,0.9995149151619,NA,THAP domain containing 12
5927,ENSMUSG00000030754,Copb1,0.1078975771,4.81575037,0.6218187525085,0.430372228123210687,0.9995149151619,NA,"coatomer protein complex, subunit beta 1"
5928,ENSMUSG00000030759,Far1,0.1676270704,3.04521668,0.7937562913940,0.372966716808133703,0.9995149151619,NA,fatty acyl CoA reductase 1
5929,ENSMUSG00000030760,Acer3,0.0213985384,1.99233980,0.0056408620994,0.940130634266704512,0.9995149151619,NA,alkaline ceramidase 3
5930,ENSMUSG00000030761,Myo7a,0.0363504835,2.18961709,0.0192638244317,0.889612793073972452,0.9995149151619,NA,myosin VIIA
5931,ENSMUSG00000030763,Lcmt1,-0.0828462114,4.39275623,0.3002814624040,0.583706022926059109,0.9995149151619,NA,leucine carboxyl methyltransferase 1
5932,ENSMUSG00000030766,Arhgap17,0.1197583116,4.28053229,0.7748241750289,0.378728780208498206,0.9995149151619,NA,Rho GTPase activating protein 17
5933,ENSMUSG00000030768,Disp1,0.5080883936,1.11332879,3.2878223225573,0.069795534541978357,0.9995149151619,NA,dispatched RND transporter family member 1
5935,ENSMUSG00000030772,Dkk3,-0.3299435424,6.16578863,3.0583292122109,0.080324223801142874,0.9995149151619,NA,dickkopf WNT signaling pathway inhibitor 3
5936,ENSMUSG00000030774,Pak1,0.0088506493,5.77276060,0.0017096821657,0.967018225701484435,0.9995149151619,NA,p21 (RAC1) activated kinase 1
5937,ENSMUSG00000030779,Rbbp6,0.0577629679,5.10603672,0.1919436284469,0.661303851828822120,0.9995149151619,NA,"retinoblastoma binding protein 6, ubiquitin ligase"
5938,ENSMUSG00000030780,Rusf1,0.1954254587,1.83994858,0.5257019475179,0.468419476421718550,0.9995149151619,NA,RUS family member 1
5939,ENSMUSG00000030782,Tgfb1i1,0.1705917341,2.22907547,0.4347583302701,0.509663297223159506,0.9995149151619,NA,transforming growth factor beta 1 induced transcript 1
5940,ENSMUSG00000030785,Cox6a2,-0.1645695197,9.01745440,1.4262460147264,0.232378069210572691,0.9995149151619,NA,cytochrome c oxidase subunit 6A2
5942,ENSMUSG00000030787,Lyve1,0.4693890311,2.00119209,1.3522987569940,0.244876646725942032,0.9995149151619,NA,lymphatic vessel endothelial hyaluronan receptor 1
5943,ENSMUSG00000030788,Rnf141,-0.0843945571,4.58516725,0.4067255801771,0.523636167805674790,0.9995149151619,NA,ring finger protein 141
5944,ENSMUSG00000030790,Adm,-0.1212682624,0.99571841,0.1347295313461,0.713577831909533833,0.9995149151619,NA,adrenomedullin
5945,ENSMUSG00000030795,Fus,-0.1293530606,6.86324433,1.0030089694429,0.316583519090682497,0.9995149151619,NA,fused in sarcoma
5946,ENSMUSG00000030796,Tead2,0.1526644714,0.88577421,0.2807789776536,0.596191101224629261,0.9995149151619,NA,TEA domain family member 2
5947,ENSMUSG00000030798,Cd37,0.0690108387,0.62710746,0.0382058067801,0.845030455829966942,0.9995149151619,NA,CD37 antigen
5948,ENSMUSG00000030801,Kat8,-0.1268916436,4.27071334,0.8999680661892,0.342790273919541422,0.9995149151619,NA,K(lysine) acetyltransferase 8
5949,ENSMUSG00000030802,Bckdk,-0.0415220022,7.19322428,0.0990642763065,0.752955441654021396,0.9995149151619,NA,branched chain ketoacid dehydrogenase kinase
5950,ENSMUSG00000030805,Stx4a,-0.1157220167,5.60433254,0.9705086407667,0.324553358125131919,0.9995149151619,NA,syntaxin 4A (placental)
5952,ENSMUSG00000030811,Fbxl19,0.1684486745,1.55039663,0.4032266181395,0.525427584014549920,0.9995149151619,NA,F-box and leucine-rich repeat protein 19
5953,ENSMUSG00000030814,Bcl7c,-0.1397190503,4.54544917,1.1098054467118,0.292124244006126299,0.9995149151619,NA,B cell CLL/lymphoma 7C
5954,ENSMUSG00000030815,Phkg2,-0.1135746084,3.10596310,0.3700591173040,0.542972045909503320,0.9995149151619,NA,"phosphorylase kinase, gamma 2 (testis)"
5955,ENSMUSG00000030816,Rnf40,-0.0841624132,5.66332962,0.5677715871742,0.451145789518236862,0.9995149151619,NA,ring finger protein 40
5956,ENSMUSG00000030822,Prr14,-0.0419395611,4.06138822,0.0978211510870,0.754460172777833171,0.9995149151619,NA,proline rich 14
5957,ENSMUSG00000030823,9130019O22Rik,-0.3096862922,1.28252750,1.2132207992286,0.270695187664534764,0.9995149151619,NA,RIKEN cDNA 9130019O22 gene
5958,ENSMUSG00000030824,Nucb1,0.0114513799,5.63097098,0.0087738655081,0.925372164464627223,0.9995149151619,NA,nucleobindin 1
5959,ENSMUSG00000030825,Hsd17b14,-0.3912499987,-0.48628374,0.6709686025764,0.412714111828241415,0.9995149151619,NA,hydroxysteroid (17-beta) dehydrogenase 14
5960,ENSMUSG00000030826,Bcat2,-0.1178989610,5.97318498,0.5231218969440,0.469512999311067825,0.9995149151619,NA,"branched chain aminotransferase 2, mitochondrial"
5961,ENSMUSG00000030830,Itgal,0.2507736004,-0.24051782,0.4002148566343,0.526978316828160986,0.9995149151619,NA,integrin alpha L
5962,ENSMUSG00000030835,Nomo1,-0.1614960329,7.11533766,1.6202997808365,0.203049992487844999,0.9995149151619,NA,nodal modulator 1
5963,ENSMUSG00000030838,Ush1c,-0.1426057633,3.17439883,0.3975471694477,0.528358727079274892,0.9995149151619,NA,USH1 protein network component harmonin
5964,ENSMUSG00000030839,Sergef,-0.2064816545,0.90956876,0.3961372978802,0.529090889956105426,0.9995149151619,NA,secretion regulating guanine nucleotide exchange factor
5965,ENSMUSG00000030842,Lamtor1,-0.0452505420,6.06782640,0.1531068097963,0.695583885385813949,0.9995149151619,NA,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 1"
5966,ENSMUSG00000030844,Rgs10,-0.0876629140,-0.03353311,0.0419648025524,0.837686879812395091,0.9995149151619,NA,regulator of G-protein signalling 10
5967,ENSMUSG00000030846,Tial1,-0.0388123394,5.28147826,0.1003577217687,0.751400775555381650,0.9995149151619,NA,Tia1 cytotoxic granule-associated RNA binding protein-like 1
5968,ENSMUSG00000030847,Bag3,0.0636646415,7.21350085,0.2338899773626,0.628654350455308597,0.9995149151619,NA,BCL2-associated athanogene 3
5969,ENSMUSG00000030850,Ate1,0.0269007818,5.64507184,0.0576440890391,0.810259064159513875,0.9995149151619,NA,arginyltransferase 1
5970,ENSMUSG00000030852,Tacc2,0.3540084516,10.05554991,2.6111481426271,0.106114909724102521,0.9995149151619,NA,"transforming, acidic coiled-coil containing protein 2"
5971,ENSMUSG00000030861,Acadsb,-0.0694465732,6.87497798,0.2846820076325,0.593648755406516848,0.9995149151619,NA,"acyl-Coenzyme A dehydrogenase, short/branched chain"
5972,ENSMUSG00000030862,Cpxm2,0.2718007566,3.24941536,2.1476395606005,0.142789267393925778,0.9995149151619,NA,carboxypeptidase X 2 (M14 family)
5973,ENSMUSG00000030865,Chp2,0.2755199559,1.31097961,0.7723679017900,0.379485518331150740,0.9995149151619,NA,calcineurin-like EF hand protein 2
5974,ENSMUSG00000030868,Dctn5,-0.0548310244,3.27040049,0.1075126221129,0.742993947144250155,0.9995149151619,NA,dynactin 5
5975,ENSMUSG00000030869,Ndufab1,0.0852977026,7.07184899,0.3968141042204,0.528739189732945758,0.9995149151619,NA,NADH:ubiquinone oxidoreductase subunit AB1
5976,ENSMUSG00000030870,Ubfd1,-0.0910634214,4.73467126,0.4363008754773,0.508913290242289262,0.9995149151619,NA,ubiquitin family domain containing 1
5977,ENSMUSG00000030871,Ears2,-0.0954552861,3.08529375,0.2177202306490,0.640782505514688960,0.9995149151619,NA,"glutamyl-tRNA synthetase 2, mitochondrial"
5978,ENSMUSG00000030872,Gga2,-0.1039533288,4.59231239,0.5751646524380,0.448213888794936788,0.9995149151619,NA,"golgi associated, gamma adaptin ear containing, ARF binding protein 2"
5979,ENSMUSG00000030876,Mettl9,0.0678653357,4.23844742,0.2221590370022,0.637399741834158484,0.9995149151619,NA,methyltransferase like 9
5980,ENSMUSG00000030878,Cdr2,0.3644395138,1.40500581,1.3439696885565,0.246335117061293601,0.9995149151619,NA,cerebellar degeneration-related 2
5981,ENSMUSG00000030879,Mrpl17,0.0034969733,5.27938701,0.0009116149843,0.975913161089417502,0.9995149151619,NA,mitochondrial ribosomal protein L17
5982,ENSMUSG00000030880,Polr3e,-0.2294163442,4.31810252,2.6191974378132,0.105577827454563192,0.9995149151619,NA,polymerase (RNA) III (DNA directed) polypeptide E
5983,ENSMUSG00000030881,Arfip2,0.0918895552,3.32188111,0.3056053291689,0.580389535590256078,0.9995149151619,NA,ADP-ribosylation factor interacting protein 2
5984,ENSMUSG00000030882,Dnhd1,-0.1647295249,0.38710549,0.2049115517884,0.650785253105124806,0.9995149151619,NA,dynein heavy chain domain 1
5985,ENSMUSG00000030884,Uqcrc2,0.0875554985,8.60852552,0.4280023847665,0.512970778990113452,0.9995149151619,NA,ubiquinol cytochrome c reductase core protein 2
5986,ENSMUSG00000030887,Pdzd9,0.0735671615,4.76206675,0.2577355292371,0.611680162048379383,0.9995149151619,NA,PDZ domain containing 9
5987,ENSMUSG00000030888,Rrp8,-0.0722431391,3.78808503,0.2463165351871,0.619680744256070337,0.9995149151619,NA,ribosomal RNA processing 8
5989,ENSMUSG00000030890,Ilk,-0.0019467074,5.12094601,0.0002863593070,0.986498718700385857,0.9995149151619,NA,integrin linked kinase
5990,ENSMUSG00000030894,Tpp1,-0.0558524711,5.55416204,0.2375555731897,0.625977209865878792,0.9995149151619,NA,tripeptidyl peptidase I
5991,ENSMUSG00000030905,Crym,-0.1076479654,1.82940613,0.1767767918933,0.674157973590612580,0.9995149151619,NA,"crystallin, mu"
5992,ENSMUSG00000030911,Zp2,0.2532509399,-0.27141532,0.3508375941492,0.553639370901303107,0.9995149151619,NA,zona pellucida glycoprotein 2
5993,ENSMUSG00000030917,Tmem159,0.1340586511,3.37267597,0.6671217928648,0.414056884326387542,0.9995149151619,NA,transmembrane protein 159
5994,ENSMUSG00000030921,Trim30a,-0.1635455334,1.06573959,0.3472835215148,0.555654905373096808,0.9995149151619,NA,tripartite motif-containing 30A
5995,ENSMUSG00000030922,Lyrm1,0.0232223978,1.60012349,0.0065678978251,0.935408099466208842,0.9995149151619,NA,LYR motif containing 1
5996,ENSMUSG00000030929,Eri2,0.6061742422,0.15901251,2.6714954050924,0.102159993546236130,0.9995149151619,NA,exoribonuclease 2
5997,ENSMUSG00000030930,Chst15,0.2504746722,2.19878633,1.0730240021317,0.300263393010599566,0.9995149151619,NA,carbohydrate sulfotransferase 15
5998,ENSMUSG00000030934,Oat,-0.0408379725,7.57196605,0.1076265627786,0.742862610585396266,0.9995149151619,NA,ornithine aminotransferase
5999,ENSMUSG00000030942,Thumpd1,0.0381713070,4.86122429,0.1039972254506,0.747084535942071248,0.9995149151619,NA,THUMP domain containing 1
6000,ENSMUSG00000030946,Lhpp,-0.0568259730,3.36675254,0.0851271666289,0.770465846912770869,0.9995149151619,NA,phospholysine phosphohistidine inorganic pyrophosphate phosphatase
6001,ENSMUSG00000030956,Fam53b,-0.0463141150,5.79933606,0.1413232972756,0.706969003740199664,0.9995149151619,NA,"family with sequence similarity 53, member B"
6002,ENSMUSG00000030960,Eef1akmt2,0.0472734382,1.29819086,0.0294892617748,0.863654220149601803,0.9995149151619,NA,EEF1A lysine methyltransferase 2
6003,ENSMUSG00000030965,Abraxas2,-0.0956220654,4.90007288,0.6487013860508,0.420577350850339593,0.9995149151619,NA,BRISC complex subunit
6004,ENSMUSG00000030966,Trim21,0.1021723968,0.80004165,0.1133737841049,0.736335345096070015,0.9995149151619,NA,tripartite motif-containing 21
6005,ENSMUSG00000030967,Zranb1,-0.0507967841,6.92630229,0.1436298557913,0.704698781727084334,0.9995149151619,NA,"zinc finger, RAN-binding domain containing 1"
6006,ENSMUSG00000030970,Ctbp2,0.1489047145,3.59236223,0.9325341124872,0.334205302138307736,0.9995149151619,NA,C-terminal binding protein 2
6007,ENSMUSG00000030978,Rrm1,-0.0542639075,5.16824504,0.2168862834065,0.641422725097723578,0.9995149151619,NA,ribonucleotide reductase M1
6008,ENSMUSG00000030979,Uros,0.0223695986,3.83329166,0.0198360646101,0.887995896600042967,0.9995149151619,NA,uroporphyrinogen III synthase
6009,ENSMUSG00000030980,Knop1,-0.0059395577,4.82859151,0.0024564621210,0.960470864016376602,0.9995149151619,NA,lysine rich nucleolar protein 1
6010,ENSMUSG00000030982,Vps35l,0.0340538475,4.45486095,0.0672157607823,0.795434620232115641,0.9995149151619,NA,VPS35 endosomal protein sorting factor like
6011,ENSMUSG00000030983,Bccip,-0.0407932403,5.87534558,0.0914316715578,0.762364911037955673,0.9995149151619,NA,BRCA2 and CDKN1A interacting protein
6012,ENSMUSG00000030986,Dhx32,0.0814845502,6.12257810,0.3945762040084,0.529903709534483625,0.9995149151619,NA,DEAH (Asp-Glu-Ala-His) box polypeptide 32
6013,ENSMUSG00000030987,Stim1,-0.0550191608,8.00355919,0.2033863569771,0.652001249518455617,0.9995149151619,NA,stromal interaction molecule 1
6014,ENSMUSG00000030990,Pgap2,0.0674406945,3.81441896,0.2006846069448,0.654168817597208463,0.9995149151619,NA,post-GPI attachment to proteins 2
6015,ENSMUSG00000030996,Art1,-0.0300017167,8.55976349,0.0611771477241,0.804644991890803518,0.9995149151619,NA,ADP-ribosyltransferase 1
6016,ENSMUSG00000031007,Atp6ap2,-0.0811032972,3.98732830,0.2549888593108,0.613583969679265984,0.9995149151619,NA,"ATPase, H+ transporting, lysosomal accessory protein 2"
6017,ENSMUSG00000031010,Usp9x,0.1114913802,7.10182897,0.7753440940353,0.378568874500960661,0.9995149151619,NA,"ubiquitin specific peptidase 9, X chromosome"
6018,ENSMUSG00000031012,Cask,0.1464397325,3.36184398,0.7974449696397,0.371858381146738637,0.9995149151619,NA,calcium/calmodulin-dependent serine protein kinase (MAGUK family)
6019,ENSMUSG00000031015,Swap70,-0.0320167728,3.35419201,0.0390871426386,0.843276123637975772,0.9995149151619,NA,SWA-70 protein
6020,ENSMUSG00000031016,Wee1,-0.0147546632,1.96843674,0.0021612657544,0.962920170166101985,0.9995149151619,NA,WEE 1 homolog 1 (S. pombe)
6021,ENSMUSG00000031021,Tmem9b,0.0523798537,4.89469537,0.1678646168081,0.682016605020560829,0.9995149151619,NA,"TMEM9 domain family, member B"
6022,ENSMUSG00000031023,Akip1,-0.1737193632,2.94901547,0.6754564165817,0.411155695275031818,0.9995149151619,NA,A kinase (PRKA) interacting protein 1
6023,ENSMUSG00000031024,Denn2b,0.3094697985,2.42412471,1.4768521735824,0.224267679134744491,0.9995149151619,NA,DENN domain containing 2B
6024,ENSMUSG00000031029,Eif3f,-0.1617507105,7.14865019,1.5667078008646,0.210685765683448156,0.9995149151619,NA,"eukaryotic translation initiation factor 3, subunit F"
6025,ENSMUSG00000031059,Ndufb11,-0.0214070282,7.76422148,0.0272440275722,0.868898606732107948,0.9995149151619,NA,NADH:ubiquinone oxidoreductase subunit B11
6026,ENSMUSG00000031060,Rbm10,-0.0652575566,4.32034615,0.2693061495245,0.603797593175260716,0.9995149151619,NA,RNA binding motif protein 10
6027,ENSMUSG00000031065,Cdk16,-0.1146195180,7.00496925,0.8639558685607,0.352634032578859946,0.9995149151619,NA,cyclin-dependent kinase 16
6028,ENSMUSG00000031066,Usp11,-0.0384830205,1.37549402,0.0183704547301,0.892186798017696514,0.9995149151619,NA,ubiquitin specific peptidase 11
6029,ENSMUSG00000031068,Glrx3,-0.0151447262,6.50044010,0.0146755575706,0.903577996053062882,0.9995149151619,NA,glutaredoxin 3
6030,ENSMUSG00000031070,Mrgprf,0.3528929761,0.44496291,0.6902780164141,0.406069833128888669,0.9995149151619,NA,"MAS-related GPR, member F"
6031,ENSMUSG00000031072,LTO1,-0.1048256194,3.56369747,0.4903612841200,0.483766188139814313,0.9995149151619,NA,ABCE maturation factor
6032,ENSMUSG00000031075,Ano1,0.1518954030,1.72715954,0.2911097883501,0.589510228044652140,0.9995149151619,NA,"anoctamin 1, calcium activated chloride channel"
6033,ENSMUSG00000031077,Fadd,-0.0626512427,2.00362235,0.0524466098391,0.818859396379820415,0.9995149151619,NA,Fas (TNFRSF6)-associated via death domain
6034,ENSMUSG00000031078,Cttn,0.0444678980,4.65209989,0.1444699657197,0.703877087653359212,0.9995149151619,NA,cortactin
6035,ENSMUSG00000031090,Nadsyn1,0.1924475519,1.15225906,0.4745570086746,0.490898167714538369,0.9995149151619,NA,NAD synthetase 1
6037,ENSMUSG00000031095,Cul4b,-0.0085250751,3.32517676,0.0027759934332,0.957980741645623524,0.9995149151619,NA,cullin 4B
6038,ENSMUSG00000031097,Tnni2,-0.1026310669,12.73391830,0.6479797016873,0.420835916266985965,0.9995149151619,NA,"troponin I, skeletal, fast 2"
6039,ENSMUSG00000031099,Smarca1,0.0652956775,1.40125420,0.0533762108617,0.817289226059628615,0.9995149151619,NA,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1"
6040,ENSMUSG00000031103,Elf4,0.2013534867,1.93042527,0.5921425683342,0.441591794783839642,0.9995149151619,NA,E74-like factor 4 (ets domain transcription factor)
6041,ENSMUSG00000031105,Slc25a14,0.3930468627,0.57769971,1.5434393858570,0.214106584649591702,0.9995149151619,NA,"solute carrier family 25 (mitochondrial carrier, brain), member 14"
6042,ENSMUSG00000031107,Rbmx2,-0.3790095268,0.92453196,1.6425520569517,0.199975675100907524,0.9995149151619,NA,"RNA binding motif protein, X-linked 2"
6043,ENSMUSG00000031109,Enox2,-0.1479742411,4.50942849,1.2575706098108,0.262111442414874718,0.9995149151619,NA,ecto-NOX disulfide-thiol exchanger 2
6044,ENSMUSG00000031111,Igsf1,0.4352484523,0.17126716,1.4026495597734,0.236280451300769884,0.9995149151619,NA,"immunoglobulin superfamily, member 1"
6045,ENSMUSG00000031112,Stk26,-0.0330963079,2.57191679,0.0131683510967,0.908640557760128309,0.9995149151619,NA,serine/threonine kinase 26
6046,ENSMUSG00000031119,Gpc4,0.0530038844,3.35002658,0.0544485425383,0.815495758168156559,0.9995149151619,NA,glypican 4
6047,ENSMUSG00000031129,Slc9a9,0.3289008555,0.57829004,0.8741292292393,0.349814694212023103,0.9995149151619,NA,"solute carrier family 9 (sodium/hydrogen exchanger), member 9"
6048,ENSMUSG00000031133,Arhgef6,-0.0352982049,5.50598963,0.0668055377346,0.796045995075142288,0.9995149151619,NA,Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6
6049,ENSMUSG00000031134,Rbmx,-0.0725667702,4.56684413,0.3817565205413,0.536664672291145561,0.9995149151619,NA,"RNA binding motif protein, X chromosome"
6050,ENSMUSG00000031137,Fgf13,0.0662996957,4.36070788,0.2593738980212,0.610550621803829130,0.9995149151619,NA,fibroblast growth factor 13
6051,ENSMUSG00000031143,Ccdc22,-0.1517402793,3.70605380,1.1575843117273,0.281967096853672661,0.9995149151619,NA,coiled-coil domain containing 22
6052,ENSMUSG00000031144,Syp,0.1192137495,2.01274737,0.2259758648730,0.634523852186601456,0.9995149151619,NA,synaptophysin
6053,ENSMUSG00000031145,Prickle3,0.0610830788,4.41280187,0.1976670488737,0.656610563543450043,0.9995149151619,NA,prickle planar cell polarity protein 3
6054,ENSMUSG00000031146,Plp2,0.0391044627,4.64939203,0.1002911921619,0.751480471540118211,0.9995149151619,NA,proteolipid protein 2
6055,ENSMUSG00000031147,Magix,-0.0609315627,5.08666859,0.3018614508314,0.582717804826490160,0.9995149151619,NA,"MAGI family member, X-linked"
6056,ENSMUSG00000031148,Gpkow,-0.1525195541,4.32161719,1.3567734774705,0.244097449721638576,0.9995149151619,NA,G patch domain and KOW motifs
