,Ensembl,Symbol,s22mo_AR_M-s06mo_AR_M_logFC,s22mo_AR_M-s06mo_AR_M_logCPM,s22mo_AR_M-s06mo_AR_M_LR,s22mo_AR_M-s06mo_AR_M_PValue,s22mo_AR_M-s06mo_AR_M_FDR,s22mo_AR_M-s06mo_AR_M_Status,Description
5923,ENSMUSG00000030545,Pex11a,0.103999363,4.1721136,0.468308479305,0.49376637807358337,0.8925883988894175,NA,peroxisomal biogenesis factor 11 alpha
5942,ENSMUSG00000030595,Nfkbib,0.084099197,4.3369555,0.469658285051,0.493144415403407,0.8925883988894175,NA,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, beta"
6755,ENSMUSG00000032497,Lrrfip2,0.083270378,6.3157938,0.468279535097,0.49377972937763887,0.8925883988894175,NA,leucine rich repeat (in FLII) interacting protein 2
7092,ENSMUSG00000033751,Gadd45gip1,-0.081383276,5.8361151,0.468558617441,0.4936510202825724,0.8925883988894175,NA,"growth arrest and DNA-damage-inducible, gamma interacting protein 1"
7407,ENSMUSG00000034973,Dop1a,0.088879052,4.0731243,0.468998447164,0.4934482908356306,0.8925883988894175,NA,DOP1 leucine zipper like protein A
7755,ENSMUSG00000036529,Sbf1,0.086993081,6.3666524,0.468790453088,0.49354414353611686,0.8925883988894175,NA,SET binding factor 1
8888,ENSMUSG00000040552,C3ar1,0.220454137,0.9183421,0.470624464623,0.49270002583342554,0.8925883988894175,NA,complement component 3a receptor 1
9243,ENSMUSG00000042109,Csdc2,-0.256883031,0.1126933,0.470913380551,0.4925672706482455,0.8925883988894175,NA,"cold shock domain containing C2, RNA binding"
9391,ENSMUSG00000042699,Dhx9,0.080441846,5.2014772,0.468009563707,0.49390429021874654,0.8925883988894175,NA,DEAH (Asp-Glu-Ala-His) box polypeptide 9
9847,ENSMUSG00000046185,Zfp84,-0.119428876,2.7592086,0.469712792589,0.4931193270521377,0.8925883988894175,NA,zinc finger protein 84
10459,ENSMUSG00000050989,Selenon,-0.107768328,2.8965357,0.469928332989,0.49302014056581633,0.8925883988894175,NA,selenoprotein N
11070,ENSMUSG00000056692,Ilrun,0.115451979,8.8346241,0.468493007167,0.4936812738134014,0.8925883988894175,NA,inflammation and lipid regulator with UBA-like and NBR1-like domains
11303,ENSMUSG00000059195,Gm12715,-0.230643949,0.9670979,0.470421154609,0.4927934815275452,0.8925883988894175,NA,predicted gene 12715
11569,ENSMUSG00000061983,Rps12,-0.0936562,7.2001508,0.471211851889,0.4924301876990077,0.8925883988894175,NA,ribosomal protein S12
11710,ENSMUSG00000063445,Nmral1,0.176561765,1.4793548,0.468025882925,0.4938967592731068,0.8925883988894175,NA,NmrA-like family domain containing 1
12913,ENSMUSG00000085667,Gm12992,0.083083612,4.4485337,0.469838977897,0.4930612555631232,0.8925883988894175,NA,predicted gene 12992
2098,ENSMUSG00000020752,Recql5,0.096548088,3.4548762,0.467153312385,0.4942997012067574,0.8926602333328253,NA,RecQ protein-like 5
8104,ENSMUSG00000037868,Egr2,-0.240147531,0.0304798,0.467117468743,0.4943162651467059,0.8926602333328253,NA,early growth response 2
8979,ENSMUSG00000040852,Plekhh2,0.165811061,1.2830969,0.467568699789,0.4941078117937555,0.8926602333328253,NA,"pleckstrin homology domain containing, family H (with MyTH4 domain) member 2"
11965,ENSMUSG00000068245,Phf11d,-0.180486311,0.7862851,0.467607418688,0.49408993186022016,0.8926602333328253,NA,PHD finger protein 11D
12533,ENSMUSG00000076441,Ass1,0.156227694,1.6346087,0.467330079508,0.49421802782822766,0.8926602333328253,NA,argininosuccinate synthetase 1
12972,ENSMUSG00000086514,Gm11747,-0.208809935,0.9847094,0.467513630507,0.4941332440144738,0.8926602333328253,NA,predicted gene 11747
6476,ENSMUSG00000031878,Nae1,0.087306948,4.3703112,0.466939426527,0.4943985552204373,0.8926968014891293,NA,NEDD8 activating enzyme E1 subunit 1
13907,ENSMUSG00000107191,Gm43579,0.135204965,2.1746119,0.466629711669,0.49454175847518533,0.8928433328355635,NA,predicted gene 43579
272,ENSMUSG00000002010,Idh3g,-0.117190384,8.1684027,0.466415067336,0.49464104474618914,0.892876395166873,NA,"isocitrate dehydrogenase 3 (NAD+), gamma"
2491,ENSMUSG00000021708,Rasgrf2,-0.107326626,2.9524208,0.466254014391,0.4947155636898119,0.892876395166873,NA,RAS protein-specific guanine nucleotide-releasing factor 2
3014,ENSMUSG00000022889,Mrpl39,-0.089309568,4.1828502,0.466187749854,0.4947462296660976,0.892876395166873,NA,mitochondrial ribosomal protein L39
2781,ENSMUSG00000022386,Trmu,-0.118336458,2.6717289,0.465909317217,0.4948751179633574,0.892996999294551,NA,tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase
7539,ENSMUSG00000035572,Dcaf10,0.100506078,3.574242,0.465249114431,0.49518095594715344,0.8934368370060928,NA,DDB1 and CUL4 associated factor 10
135,ENSMUSG00000001082,Mfsd10,0.151109713,1.6276276,0.463235930323,0.49611552731238734,0.8935176313381408,NA,major facilitator superfamily domain containing 10
202,ENSMUSG00000001520,Nrip2,-0.179896142,1.1607676,0.462479003251,0.4964676810444392,0.8935176313381408,NA,nuclear receptor interacting protein 2
1633,ENSMUSG00000019738,Polr2i,-0.08980813,3.8749688,0.462712007676,0.4963592328820622,0.8935176313381408,NA,polymerase (RNA) II (DNA directed) polypeptide I
1988,ENSMUSG00000020526,Znhit3,-0.105460871,3.1958054,0.46480848219300003,0.49538525516574566,0.8935176313381408,NA,"zinc finger, HIT type 3"
2039,ENSMUSG00000020644,Id2,0.204583547,0.8624393,0.463954019095,0.49578183168378065,0.8935176313381408,NA,inhibitor of DNA binding 2
2924,ENSMUSG00000022682,Rrn3,-0.079777701,5.3739251,0.46298476848,0.49623233148414886,0.8935176313381408,NA,RRN3 RNA polymerase I transcription factor homolog (yeast)
3052,ENSMUSG00000022978,Mis18a,0.217126435,0.0993417,0.462676517048,0.49637574884515817,0.8935176313381408,NA,MIS18 kinetochore protein A
3380,ENSMUSG00000024350,Dnajc18,-0.080989999,4.5582487,0.463861843736,0.4958246443896256,0.8935176313381408,NA,DnaJ heat shock protein family (Hsp40) member C18
3635,ENSMUSG00000024970,Spindoc,-0.111145845,2.7768233,0.463207912812,0.4961285547108902,0.8935176313381408,NA,spindlin interactor and repressor of chromatin binding
4033,ENSMUSG00000026005,Rpe,0.102651179,3.2494117,0.462723685398,0.49635379872503926,0.8935176313381408,NA,ribulose-5-phosphate-3-epimerase
4520,ENSMUSG00000027188,Pamr1,-0.115688653,2.6294763,0.46465137713,0.4954581312629323,0.8935176313381408,NA,peptidase domain containing associated with muscle regeneration 1
4999,ENSMUSG00000028312,Smc2,-0.196759398,0.5183578,0.464440917115,0.49555578532700856,0.8935176313381408,NA,structural maintenance of chromosomes 2
6207,ENSMUSG00000031299,Pdha1,-0.141540189,9.4985555,0.463217191262,0.4961242404141408,0.8935176313381408,NA,pyruvate dehydrogenase E1 alpha 1
6928,ENSMUSG00000033047,Eif3l,0.077667393,5.6127935,0.464575055633,0.4954935409175116,0.8935176313381408,NA,"eukaryotic translation initiation factor 3, subunit L"
7633,ENSMUSG00000036002,Fam214b,0.080244996,4.9885673,0.462573434593,0.4964237246808453,0.8935176313381408,NA,"family with sequence similarity 214, member B"
8794,ENSMUSG00000040225,Prrc2c,-0.078085991,5.6999653,0.463229669409,0.4961184384209427,0.8935176313381408,NA,proline-rich coiled-coil 2C
9253,ENSMUSG00000042156,Dzip1,-0.178044323,1.0649431,0.463736375379,0.4958829307083083,0.8935176313381408,NA,DAZ interacting protein 1
9905,ENSMUSG00000046671,Mtfr1l,-0.089587828,6.9517269,0.463746210094,0.4958783615747891,0.8935176313381408,NA,mitochondrial fission regulator 1-like
10726,ENSMUSG00000053310,Nrgn,0.324549471,-0.6522137,0.464633338824,0.4954664998205095,0.8935176313381408,NA,neurogranin
11484,ENSMUSG00000061062,Hdac1-ps,0.296674637,-0.7107903,0.463023308954,0.496214405018256,0.8935176313381408,NA,"histone deacetylase 1, pseudogene"
5046,ENSMUSG00000028419,Chmp5,0.084304753,4.3292701,0.462162106022,0.4966152399014029,0.8936714215784499,NA,charged multivesicular body protein 5
4575,ENSMUSG00000027306,Nusap1,-0.31412736,-0.3763129,0.4619528702,0.49671270824675695,0.8937350455123904,NA,nucleolar and spindle associated protein 1
1417,ENSMUSG00000017774,Myo1c,0.082346214,5.9640245,0.461787843158,0.49678960557763735,0.8937616447432638,NA,myosin IC
1785,ENSMUSG00000020114,Cand1,0.093898332,3.8348238,0.461639789532,0.4968586109330607,0.8937681378333368,NA,cullin associated and neddylation disassociated 1
4723,ENSMUSG00000027651,Rprd1b,0.081067219,5.1462778,0.46134067272,0.4969980737109988,0.8937681378333368,NA,regulation of nuclear pre-mRNA domain containing 1B
7384,ENSMUSG00000034881,Tbxa2r,0.296341969,-0.710304,0.461506444204,0.4969207748385483,0.8937681378333368,NA,thromboxane A2 receptor
9219,ENSMUSG00000041995,Zbed3,-0.143073062,2.0632853,0.461247190036,0.49704167342708744,0.8937681378333368,NA,"zinc finger, BED type containing 3"
13838,ENSMUSG00000105509,C130013H08Rik,-0.175292075,1.4743935,0.461031482098,0.4971423028492178,0.8938373854426332,NA,RIKEN cDNA C130013H08 gene
3160,ENSMUSG00000023806,Rsph3b,-0.086368708,4.7381515,0.459936227785,0.4976537787091203,0.8946452051281275,NA,radial spoke 3B homolog (Chlamydomonas)
115,ENSMUSG00000000958,Slc7a7,-0.20795803400000001,0.2496386,0.459524466093,0.49784629844517586,0.8947958269959168,NA,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 7"
1670,ENSMUSG00000019845,Tube1,-0.242772415,0.1563695,0.459491033187,0.4978619355708742,0.8947958269959168,NA,"tubulin, epsilon 1"
889,ENSMUSG00000007888,Crlf1,-0.144842459,1.8141898,0.45935793305,0.4979241969511398,0.8947959622742541,NA,cytokine receptor-like factor 1
1253,ENSMUSG00000015697,Setdb1,0.089235091,4.1119887,0.458552528134,0.49830122909326047,0.8953616864913743,NA,"SET domain, bifurcated 1"
2959,ENSMUSG00000022771,Ppil2,0.084746792,4.4165518,0.457766996256,0.4986694236247075,0.8955154331443963,NA,peptidylprolyl isomerase (cyclophilin)-like 2
3041,ENSMUSG00000022960,Donson,0.196937509,0.7518945,0.457688905845,0.49870605132914336,0.8955154331443963,NA,downstream neighbor of SON
5663,ENSMUSG00000029729,Zkscan1,0.099989405,3.3898301,0.457705505002,0.4986982652413944,0.8955154331443963,NA,zinc finger with KRAB and SCAN domains 1
5927,ENSMUSG00000030554,Synm,0.1581932,10.7450896,0.457573454242,0.49876021135723064,0.8955154331443963,NA,"synemin, intermediate filament protein"
6065,ENSMUSG00000030865,Chp2,-0.139961403,1.8110076,0.457831274372,0.49863927788803697,0.8955154331443963,NA,calcineurin-like EF hand protein 2
11643,ENSMUSG00000062785,Kcnc3,-0.150656014,2.9045859,0.45819849429,0.4984671148799318,0.8955154331443963,NA,"potassium voltage gated channel, Shaw-related subfamily, member 3"
12070,ENSMUSG00000070003,Ssbp4,-0.098713442,3.588883,0.45743038133,0.49882734276380486,0.895524221463305,NA,single stranded DNA binding protein 4
79,ENSMUSG00000000686,Abhd15,0.244313884,-0.1854804,0.455842782003,0.499573290625297,0.89565178056124,NA,abhydrolase domain containing 15
833,ENSMUSG00000006931,P3h4,0.167657652,2.6157589,0.455656698123,0.4996608476123924,0.89565178056124,NA,prolyl 3-hydroxylase family member 4 (non-enzymatic)
1247,ENSMUSG00000015653,Steap2,-0.224855459,0.2801656,0.455557382374,0.49970758873762144,0.89565178056124,NA,six transmembrane epithelial antigen of prostate 2
1865,ENSMUSG00000020271,Fbxw11,0.081209661,5.7017447,0.45572398641,0.4996291838349626,0.89565178056124,NA,F-box and WD-40 domain protein 11
3414,ENSMUSG00000024431,Nr3c1,-0.086796581,6.6245756,0.455613814412,0.4996810291303352,0.89565178056124,NA,"nuclear receptor subfamily 3, group C, member 1"
4563,ENSMUSG00000027284,Cdan1,0.112726898,3.3917709,0.4557236624,0.49962933629569695,0.89565178056124,NA,"congenital dyserythropoietic anemia, type I (human)"
6175,ENSMUSG00000031201,Brcc3,0.093603989,3.9430206,0.456456857007,0.4992845379006427,0.89565178056124,NA,"BRCA1/BRCA2-containing complex, subunit 3"
7648,ENSMUSG00000036062,Phf24,-0.182700913,0.7718701,0.456849017023,0.49910028287679786,0.89565178056124,NA,PHD finger protein 24
8375,ENSMUSG00000038679,Trps1,-0.114955207,2.9647422,0.45612998451,0.4994382059203783,0.89565178056124,NA,transcriptional repressor GATA binding 1
8380,ENSMUSG00000038695,Josd2,-0.086486633,4.6529607,0.455867748163,0.49956154541991143,0.89565178056124,NA,Josephin domain containing 2
12917,ENSMUSG00000085711,Gm15163,0.285012405,-0.3319926,0.456579744867,0.49922678706637547,0.89565178056124,NA,predicted gene 15163
14136,ENSMUSG00000112652,4921516A02Rik,0.129437773,2.4912163,0.456364710997,0.49932784910984446,0.89565178056124,NA,RIKEN cDNA 4921516A02 gene
14243,ENSMUSG00000115685,D730044K07Rik,-0.293941503,-0.0777538,0.455661662799,0.49965851127352245,0.89565178056124,NA,RIKEN cDNA D730044K07 gene
8759,ENSMUSG00000040078,Ptges3-ps,-0.230373743,-0.0794315,0.455236004342,0.4998588902223352,0.8956552786906216,NA,"prostaglandin E synthase 3, pseudogene"
9178,ENSMUSG00000041798,Gck,-0.197329449,1.7697969,0.454770817874,0.5000780329669166,0.8956552786906216,NA,glucokinase
9828,ENSMUSG00000046032,Snx12,-0.082238926,4.5835201,0.454659597815,0.5001304513109603,0.8956552786906216,NA,sorting nexin 12
10417,ENSMUSG00000050621,Rps27rt,0.115509413,2.6054857,0.454674049002,0.5001236398966395,0.8956552786906216,NA,"ribosomal protein S27, retrogene"
11209,ENSMUSG00000058099,Nfam1,-0.182570185,1.1966987,0.45534573259,0.49980722255164406,0.8956552786906216,NA,Nfat activating molecule with ITAM motif 1
12468,ENSMUSG00000074925,Ptar1,0.090911056,3.7624207,0.454628177983,0.5001452612606259,0.8956552786906216,NA,protein prenyltransferase alpha subunit repeat containing 1
12701,ENSMUSG00000079462,Gm15737,0.317229872,0.4514006,0.454766004723,0.5000803012264687,0.8956552786906216,NA,predicted gene 15737
12442,ENSMUSG00000074785,Plxnc1,-0.19872497,0.4837644,0.45448071792,0.5002147775021795,0.8956682968490369,NA,plexin C1
4864,ENSMUSG00000028010,Gar1,0.122258984,2.8913695,0.454117610896,0.5003860248868289,0.8956796118867051,NA,GAR1 ribonucleoprotein
5270,ENSMUSG00000028899,Taf12,-0.088340779,4.1804033,0.453956929914,0.5004618365204769,0.8956796118867051,NA,TATA-box binding protein associated factor 12
7810,ENSMUSG00000036769,Wdr44,0.087332989,4.2303322,0.454243532864,0.5003266266935492,0.8956796118867051,NA,WD repeat domain 44
8359,ENSMUSG00000038628,Polr3k,-0.089063087,4.3052882,0.453939446044,0.5004700868419703,0.8956796118867051,NA,polymerase (RNA) III (DNA directed) polypeptide K
2151,ENSMUSG00000020857,Nme2,-0.108155346,8.0057309,0.453130237249,0.5008521908135222,0.8958552625632368,NA,NME/NM23 nucleoside diphosphate kinase 2
4438,ENSMUSG00000026938,Fcna,0.207135191,0.9435026,0.453072374887,0.5008795320954369,0.8958552625632368,NA,ficolin A
5457,ENSMUSG00000029270,Dipk1a,0.101940895,5.1112444,0.453399254018,0.5007251075777347,0.8958552625632368,NA,divergent protein kinase domain 1A
6518,ENSMUSG00000031967,Afg3l1,-0.079334849,6.088866,0.453322050683,0.5007615727442598,0.8958552625632368,NA,AFG3-like AAA ATPase 1
7650,ENSMUSG00000036078,Sigmar1,-0.116212938,2.9932949,0.453258677395,0.5007915089880847,0.8958552625632368,NA,sigma non-opioid intracellular receptor 1
5802,ENSMUSG00000030214,Plbd1,-0.225685542,4.3184394,0.452428690284,0.5011838589029654,0.8960210585155856,NA,phospholipase B domain containing 1
6806,ENSMUSG00000032594,Ip6k1,0.080447595,5.7133211,0.45235619828,0.5012181520018405,0.8960210585155856,NA,inositol hexaphosphate kinase 1
11182,ENSMUSG00000057788,Ddx49,0.087197538,4.53802,0.452703657254,0.5010538191731025,0.8960210585155856,NA,DEAD box helicase 49
11216,ENSMUSG00000058239,Usf2,-0.081149471,6.3133883,0.452349512686,0.5012213148927618,0.8960210585155856,NA,upstream transcription factor 2
2503,ENSMUSG00000021732,Fgf10,-0.342001233,-0.1424434,0.452166518311,0.501307900975528,0.8960645201412264,NA,fibroblast growth factor 10
5502,ENSMUSG00000029394,Cdk2ap1,0.083515248,6.0799965,0.451578496143,0.5015863033713623,0.89622815338514,NA,CDK2 (cyclin-dependent kinase 2)-associated protein 1
7363,ENSMUSG00000034801,Sos2,0.077836712,6.0139812,0.451608890649,0.5015719064744308,0.89622815338514,NA,SOS Ras/Rho guanine nucleotide exchange factor 2
8451,ENSMUSG00000038936,Sccpdh,0.077215501,5.0503855,0.45178885266,0.5014866786821787,0.89622815338514,NA,saccharopine dehydrogenase (putative)
465,ENSMUSG00000003423,Pih1d1,-0.082043673,4.6442681,0.450059108983,0.5023068857856404,0.8963018174017663,NA,PIH1 domain containing 1
1238,ENSMUSG00000015522,Arnt,0.07878047,5.4865082,0.450323460827,0.5021813879952539,0.8963018174017663,NA,aryl hydrocarbon receptor nuclear translocator
5649,ENSMUSG00000029703,Lrwd1,-0.12119055200000001,2.9181542,0.451155937696,0.5017865285631914,0.8963018174017663,NA,leucine-rich repeats and WD repeat domain containing 1
8055,ENSMUSG00000037685,Atp8a1,0.113736614,6.6654745,0.450661577508,0.5020209490961054,0.8963018174017663,NA,"ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1"
8708,ENSMUSG00000039891,Txlnb,0.12508294,9.5272188,0.45083475575,0.5019388085300528,0.8963018174017663,NA,taxilin beta
8715,ENSMUSG00000039917,Rhbdd2,-0.105059053,3.0322218,0.450046803726,0.5023127288573106,0.8963018174017663,NA,rhomboid domain containing 2
9779,ENSMUSG00000045665,Mfsd5,-0.089589368,4.3588724,0.451353190522,0.5016930453102505,0.8963018174017663,NA,major facilitator superfamily domain containing 5
10586,ENSMUSG00000052133,Sema5b,-0.33401799,-0.812425,0.450189872935,0.5022448005274309,0.8963018174017663,NA,"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and sh"
10804,ENSMUSG00000054027,Nt5dc3,0.109262757,7.1275112,0.450280161957,0.5022019399433395,0.8963018174017663,NA,5'-nucleotidase domain containing 3
11675,ENSMUSG00000063108,Zfp26,-0.117750542,2.7182491,0.45055514265,0.502071443816148,0.8963018174017663,NA,zinc finger protein 26
13361,ENSMUSG00000096146,Kcnj11,0.100745957,7.4078361,0.450469705735,0.5021119829723766,0.8963018174017663,NA,"potassium inwardly rectifying channel, subfamily J, member 11"
3373,ENSMUSG00000024327,Slc39a7,0.080401201,5.9375985,0.449855609308,0.5024035311688244,0.8963526856773981,NA,"solute carrier family 39 (zinc transporter), member 7"
503,ENSMUSG00000003778,Brd8,0.082191626,4.2764311,0.449005558991,0.502807577197765,0.8964465556395996,NA,bromodomain containing 8
817,ENSMUSG00000006699,Cdc42,0.093708326,7.3165206,0.447177379848,0.5036784284086963,0.8964465556395996,NA,cell division cycle 42
831,ENSMUSG00000006906,Stambp,-0.114985634,2.4175468,0.447989284447,0.5032913609242674,0.8964465556395996,NA,STAM binding protein
2523,ENSMUSG00000021774,Ube2e1,-0.091355412,5.417554,0.44675439721,0.5038802827171651,0.8964465556395996,NA,ubiquitin-conjugating enzyme E2E 1
2877,ENSMUSG00000022562,Oplah,-0.107290582,5.9571478,0.448700092942,0.502952906733987,0.8964465556395996,NA,5-oxoprolinase (ATP-hydrolysing)
3046,ENSMUSG00000022967,Ifnar1,-0.095507591,3.8513483,0.446836400541,0.5038411385707527,0.8964465556395996,NA,interferon (alpha and beta) receptor 1
3121,ENSMUSG00000023224,Serping1,-0.079387107,5.8787923,0.447710950334,0.503423996719625,0.8964465556395996,NA,"serine (or cysteine) peptidase inhibitor, clade G, member 1"
3214,ENSMUSG00000023991,Foxp4,0.120110199,3.1709862,0.446444138689,0.5040284311257998,0.8964465556395996,NA,forkhead box P4
3433,ENSMUSG00000024487,Yipf5,-0.102808221,3.388806,0.446674393302,0.5039184774517873,0.8964465556395996,NA,"Yip1 domain family, member 5"
3803,ENSMUSG00000025364,Pa2g4,0.077916601,5.415267,0.446943135454,0.503790196630958,0.8964465556395996,NA,proliferation-associated 2G4
4089,ENSMUSG00000026126,Ptpn18,0.18778677,0.6143225,0.448201980962,0.50319004391543,0.8964465556395996,NA,"protein tyrosine phosphatase, non-receptor type 18"
4459,ENSMUSG00000026991,Pkp4,0.094133529,4.3083259,0.449080833834,0.5027717751907484,0.8964465556395996,NA,plakophilin 4
4930,ENSMUSG00000028134,Ptbp2,0.098944314,4.1468309,0.44777805923,0.5033920115581737,0.8964465556395996,NA,polypyrimidine tract binding protein 2
5208,ENSMUSG00000028771,Ptpn12,0.106142752,3.6113866,0.446083838017,0.5042005681278254,0.8964465556395996,NA,"protein tyrosine phosphatase, non-receptor type 12"
5325,ENSMUSG00000028998,Tomm7,-0.076194473,5.1553662,0.44856642093,0.503016525515311,0.8964465556395996,NA,translocase of outer mitochondrial membrane 7
5636,ENSMUSG00000029672,Fam3c,-0.09967784,3.5566239,0.44814292527,0.503218171331831,0.8964465556395996,NA,FAM3 metabolism regulating signaling molecule C
5747,ENSMUSG00000030060,Hmces,-0.134101769,1.8650655,0.446255365017,0.5041186069722725,0.8964465556395996,NA,"5-hydroxymethylcytosine (hmC) binding, ES cell specific"
6402,ENSMUSG00000031731,Ap1g1,0.076157055,5.4679163,0.447229221174,0.5036536983748126,0.8964465556395996,NA,"adaptor protein complex AP-1, gamma 1 subunit"
8462,ENSMUSG00000038984,Tspyl5,-0.203418506,0.467733,0.448990500515,0.5028147397895444,0.8964465556395996,NA,"testis-specific protein, Y-encoded-like 5"
8686,ENSMUSG00000039804,Ncoa5,0.089676268,3.9017103,0.446591998202,0.5039578189403091,0.8964465556395996,NA,nuclear receptor coactivator 5
10293,ENSMUSG00000049588,Ccdc69,-0.153239225,1.7010135,0.447315868882,0.5036123691722676,0.8964465556395996,NA,coiled-coil domain containing 69
10650,ENSMUSG00000052658,5830454E08Rik,0.214281935,0.4648123,0.447911692821,0.5033283300087891,0.8964465556395996,NA,RIKEN cDNA 5830454E08 gene
10756,ENSMUSG00000053581,Zfand2a,0.105116375,3.3443201,0.448793288782,0.5029085599776885,0.8964465556395996,NA,"zinc finger, AN1-type domain 2A"
10783,ENSMUSG00000053838,Nudcd3,0.086288139,6.760666,0.44749903197,0.5035250231513154,0.8964465556395996,NA,NudC domain containing 3
11005,ENSMUSG00000056091,St3gal5,-0.164131898,6.5995618,0.448495570086,0.5030502512637149,0.8964465556395996,NA,"ST3 beta-galactoside alpha-2,3-sialyltransferase 5"
11795,ENSMUSG00000064280,Ccdc146,0.142472147,2.2402575,0.448277253385,0.5031541965828129,0.8964465556395996,NA,coiled-coil domain containing 146
12063,ENSMUSG00000069895,Atxn1l,-0.085703001,4.6192224,0.446143716117,0.5041719538436753,0.8964465556395996,NA,ataxin 1-like
14277,ENSMUSG00000116617,Gm49767,0.301323131,-0.579109,0.448535114411,0.5030314272723895,0.8964465556395996,NA,"predicted gene, 49767"
14194,ENSMUSG00000114133,Btf3l4b,-0.17641065,2.0168937,0.445948319931,0.5042653391736589,0.8964509470434614,NA,basic transcription factor 3 like 4B
25,ENSMUSG00000000223,Drp2,-0.154998632,3.1153901,0.442931114941,0.5057111132897177,0.8965534069686368,NA,dystrophin related protein 2
1092,ENSMUSG00000013483,Card14,-0.157755149,1.271049,0.444227158976,0.5050892105935835,0.8965534069686368,NA,"caspase recruitment domain family, member 14"
1221,ENSMUSG00000015341,Golga7,-0.07782549,4.7540155,0.444637287813,0.5048926844251537,0.8965534069686368,NA,"golgi autoantigen, golgin subfamily a, 7"
2390,ENSMUSG00000021458,Aopep,0.093934471,5.5295001,0.44407068998,0.5051642221789792,0.8965534069686368,NA,aminopeptidase O
2790,ENSMUSG00000022404,Slc25a17,0.105139041,3.1073184,0.442910413708,0.5057210573611634,0.8965534069686368,NA,"solute carrier family 25 (mitochondrial carrier, peroxisomal membrane protein), member 17"
2887,ENSMUSG00000022587,Ly6e,-0.08547623,4.9942419,0.442927412995,0.5057128915366877,0.8965534069686368,NA,"lymphocyte antigen 6 complex, locus E"
3255,ENSMUSG00000024077,Strn,-0.09867795,3.682461,0.44508301875,0.5046792468129089,0.8965534069686368,NA,"striatin, calmodulin binding protein"
3448,ENSMUSG00000024528,Srfbp1,0.105102939,3.4487552,0.442752190759,0.5057970726222367,0.8965534069686368,NA,serum response factor binding protein 1
4213,ENSMUSG00000026439,Rbbp5,-0.087037338,4.248609,0.443477839892,0.5054486090700008,0.8965534069686368,NA,"retinoblastoma binding protein 5, histone lysine methyltransferase complex subunit"
4750,ENSMUSG00000027709,Mccc1,-0.083005565,5.1378447,0.444850242703,0.5047906920109301,0.8965534069686368,NA,methylcrotonoyl-Coenzyme A carboxylase 1 (alpha)
5278,ENSMUSG00000028914,Casp9,-0.158766395,1.6917251,0.444420559458,0.5049965203327396,0.8965534069686368,NA,caspase 9
6553,ENSMUSG00000032036,Kirrel3,-0.230696031,-0.079277,0.44443686546,0.5049887067532877,0.8965534069686368,NA,kirre like nephrin family adhesion molecule 3
6903,ENSMUSG00000032946,Rasgrp2,0.107329139,3.4552121,0.445246136011,0.5046011769477898,0.8965534069686368,NA,"RAS, guanyl releasing protein 2"
7857,ENSMUSG00000036941,Elac1,-0.087205322,3.8088073,0.445567636081,0.504447363676929,0.8965534069686368,NA,elaC ribonuclease Z 1
7951,ENSMUSG00000037275,Gemin5,0.08519457,3.9445513,0.445248467084,0.5046000614179763,0.8965534069686368,NA,gem nuclear organelle associated protein 5
8414,ENSMUSG00000038803,Ost4,-0.080799133,5.0330853,0.444222190547,0.5050915921763983,0.8965534069686368,NA,oligosaccharyltransferase complex subunit 4 (non-catalytic)
9455,ENSMUSG00000043091,Tuba1c,0.110877542,3.0046187,0.44460825968,0.504906589864273,0.8965534069686368,NA,"tubulin, alpha 1C"
10098,ENSMUSG00000048087,Ahcyl,-0.098524247,3.5142845,0.443665721165,0.5053584537785855,0.8965534069686368,NA,adenosylhomocysteinase like
10248,ENSMUSG00000049281,Scn3b,0.192301384,1.0701787,0.443231038774,0.5055670790923253,0.8965534069686368,NA,"sodium channel, voltage-gated, type III, beta"
10765,ENSMUSG00000053647,Gper1,0.186726488,1.0125471,0.443453977538,0.505460061452236,0.8965534069686368,NA,G protein-coupled estrogen receptor 1
11778,ENSMUSG00000064128,Cenpj,0.136291222,1.8075593,0.443526524986,0.5054252447618628,0.8965534069686368,NA,centromere protein J
11803,ENSMUSG00000064337,mt-Rnr1,0.15307101,8.9018227,0.443207242268,0.5055785044602642,0.8965534069686368,NA,mitochondrially encoded 12S rRNA
12366,ENSMUSG00000074136,4930513N10Rik,0.280132026,-0.1999609,0.442707863765,0.5058183722128983,0.8965534069686368,NA,RIKEN cDNA 4930513N10 gene
14234,ENSMUSG00000115279,Gm49273,-0.218182248,0.3768089,0.444148059077,0.5051271288763297,0.8965534069686368,NA,"predicted gene, 49273"
2659,ENSMUSG00000022103,Gfra2,-0.193301978,0.9752636,0.441409122509,0.5064431149416434,0.8965563460747179,NA,glial cell line derived neurotrophic factor family receptor alpha 2
3087,ENSMUSG00000023048,Prr13,-0.114641628,3.6796626,0.441757435306,0.5062754336510762,0.8965563460747179,NA,proline rich 13
3845,ENSMUSG00000025474,Tubgcp2,-0.077895437,4.6591293,0.442222976771,0.5060514660604535,0.8965563460747179,NA,"tubulin, gamma complex associated protein 2"
